Molecule.ChEMBL.ID,Smiles,Standard.Type,Standard.Relation,Standard.Value,Standard.Units,Molecular.Weight,AlogP
CHEMBL381697,COc1c(C)c(Br)c2c(=O)oc3c(C)c(O)ccc3c2c1C,IC50,'=',1.15,nM,363.21,4.35
CHEMBL183368,Cc1cc(O)c2cccc(-c3nc4ccc(O)cc4o3)c2c1,IC50,'=',6,nM,291.31,4.37
CHEMBL1098710,CCOC(=O)C1(C#N)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1,IC50,'=',53.58,nM,485.62,5.31
CHEMBL427180,COc1cc(O)ccc1-c1ccc2cc(O)ccc2c1,IC50,'=',27,nM,266.3,3.93
CHEMBL392029,Oc1ccc(C2Cc3ccc(O)cc3N(CC3CC3)C2)cc1,IC50,'=',230,nM,295.38,3.65
CHEMBL506991,Oc1ccc(-c2nc3cc(O)cc(/C=C/Br)c3o2)c(F)c1,IC50,'=',16,nM,350.14,4.41
CHEMBL188410,Oc1ccc2nc(-c3ccc(O)c(Cl)c3)oc2c1,IC50,'=',703,nM,261.66,3.56
CHEMBL195039,N#Cc1cc(O)c(Br)c2ccc(-c3ccc(O)c(F)c3)cc12,IC50,'=',4.5,nM,358.17,4.69
CHEMBL191648,C=Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,IC50,'=',7.3,nM,280.3,4.7
CHEMBL195208,CCc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,IC50,'=',2.5,nM,282.31,4.62
CHEMBL204222,C=CCc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,IC50,'=',35,nM,280.32,4
CHEMBL1425721,CC(=O)NC12CC3CC(C1)CC(C(=O)OCC(=O)Nc1ncc(Cl)c(C)c1Cl)(C3)C2,IC50,'=',9360.7,nM,454.35,3.65
CHEMBL1469332,CSc1nc(O)c2c(n1)N=C1CCCC(O)=C1C2c1cccs1,IC50,'=',11403.27,nM,345.45,4.18
CHEMBL316003,CCc1c(-c2ccc(O)cc2)oc(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1,IC50,'=',480,nM,483.61,7.12
CHEMBL1327407,Cc1cccc(C(=O)Oc2cccc3c(O)cccc23)c1,IC50,'=',2820,nM,278.31,4.07
CHEMBL1484657,O=c1c2cc(N3CCOCC3)ccc2[nH]c(=S)n1Cc1ccco1,IC50,'=',6023.68,nM,343.41,2.54
CHEMBL1548822,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,IC50,'=',4103.05,nM,449.39,6.42
CHEMBL1478258,COC(=O)c1ccc(CC(=O)c2c(C)cc(O)cc2O)o1,IC50,'=',15035.24,nM,290.27,2.21
CHEMBL1568118,O=C(Nc1ccc(O)cc1C(=O)O)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,IC50,'=',13774.77,nM,406.35,2.73
CHEMBL1538696,Cc1csc(C(C#N)C(=O)c2ccncc2)n1,IC50,'=',13880.77,nM,243.29,2.34
CHEMBL577758,Cc1ccc(-c2csc(NC(=O)c3ccno3)n2)cc1,IC50,'=',3874.41,nM,285.33,3.36
CHEMBL1578278,Cc1ccc(C(=O)Nc2nc(-c3cccnc3)cs2)o1,IC50,'=',21179.79,nM,285.33,3.36
CHEMBL1501342,Cc1cc(Cl)ccc1OCC(=O)OC(C)C(=O)N(C)C,IC50,'=',16682.18,nM,299.75,2.05
CHEMBL381298,CC1=C2c3ccc(O)cc3CC2(CC(C)C)CCC1=O,IC50,'=',20,nM,270.37,4.12
CHEMBL219126,O=C1C[C@@H](c2ccc(O)cc2)Oc2c(Cc3ccccc3)c(O)cc(O)c21,IC50,'=',244,nM,362.38,4.1
CHEMBL425092,CCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,IC50,'=',29,nM,314.34,3.46
CHEMBL1307923,CN1CCN(C(c2cccnc2)c2ccc3cccnc3c2O)CC1,IC50,'=',32561.82,nM,334.42,2.67
CHEMBL1965461,CCN1C(=O)/C(=C2/Sc3ccc(OC)cc3N2C)S/C1=N\c1cccc(O)c1,IC50,'=',60.39,nM,413.52,4.39
CHEMBL206287,O=c1c2c(O)c(I)c(O)cc2ncn1-c1ccc(O)cc1,IC50,'=',3970,nM,396.14,2.11
CHEMBL206336,Cc1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,IC50,'=',317,nM,268.27,2.11
CHEMBL205989,C=Cc1cccc2c(=O)oc3c(C)c(O)ccc3c12,IC50,'=',208,nM,252.27,3.6
CHEMBL426854,CCc1c(O)ccc2c1oc(=O)c1cc(Br)ccc12,IC50,'=',2340,nM,319.15,3.98
CHEMBL203748,C=C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,IC50,'=',782,nM,300.44,4.05
CHEMBL208324,Oc1ccc(-n2cnc3cc(O)cc(O)c3c2=S)cc1,IC50,'=',47,nM,286.31,2.87
CHEMBL203330,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)c(Cl)c1,IC50,'=',7211,nM,304.69,2.16
CHEMBL211666,O=C1CC[C@@]2(CC3CC3)Cc3c(ccc4[nH]ncc34)C2=C1Br,IC50,'=',4,nM,357.25,4.37
CHEMBL380106,CCCCC12CCC(=O)C=C1c1ccc3[nH]ncc3c1C2,IC50,'=',283,nM,280.37,4.04
CHEMBL215409,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,IC50,'=',1.5,nM,334.3,3.83
CHEMBL191714,Oc1ccc2cc(-c3ccccc3)ccc2c1,IC50,'=',374,nM,220.27,4.21
CHEMBL381337,Cc1c(O)ccc2c1OC(C)c1c-2ccc(O)c1C,IC50,'=',8,nM,256.3,3.84
CHEMBL206582,Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2,IC50,'=',74,nM,242.27,3.27
CHEMBL203340,Cc1c(O)c(Cl)cc2c1c(=O)oc1c(Cl)c(O)ccc12,IC50,'=',19,nM,311.12,3.97
CHEMBL188051,Oc1ccc2c(-c3cccc4c(O)cccc34)noc2c1,IC50,'=',1.5,nM,277.28,4.06
CHEMBL196836,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,IC50,'=',215,nM,458.58,5.47
CHEMBL315271,Oc1ccc2c(c1)S[C@H](CC1CCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,IC50,'=',34,nM,453.65,6.43
CHEMBL1604803,O=C(CSc1nnc(SCC(=O)c2ccco2)s1)c1ccco1,IC50,'=',6507.92,nM,366.45,3.67
CHEMBL1303477,O=C(CSc1nnc(-c2ccc(OC(F)F)cc2)o1)NC(=O)NCc1ccco1,IC50,'=',15917,nM,424.39,3.05
CHEMBL124482,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)cc1,IC50,'=',111,nM,558.56,7.41
CHEMBL211816,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',1.1,nM,308.43,4.82
CHEMBL209650,CCC12CCC(=O)C(C(=O)OC)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',207,nM,310.35,2.8
CHEMBL211887,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]nc(F)c3c1C2,IC50,'=',1.1,nM,304.75,3.97
CHEMBL385680,CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]nc(F)c3c1C2,IC50,'=',0.3,nM,338.3,4.33
CHEMBL3960585,COC[C@@H]1C[C@@H]2[C@H](CCC3C(O)CC[C@H]32)c2ccc(O)cc21,IC50,'=',21,nM,302.41,3.41
CHEMBL1613004,Oc1ccc(-c2cn3c(n2)SCC3)cc1O,IC50,'=',10720.72,nM,234.28,2.07
CHEMBL1396046,CC1CCCCN1CC(=O)Nc1sc2c(c1C#N)CCCC2,IC50,'=',30.14,nM,317.46,3.31
CHEMBL1469246,CCOC(=O)N1CCN(c2cc(NCCC(=O)O)c3c4c(onc24)-c2ccccc2C3=O)CC1,IC50,'=',5408.24,nM,464.48,3.2
CHEMBL4537514,CS(=O)(=O)c1ccc(C(CCCO[N+](=O)[O-])=C(c2ccccc2)c2ccccc2)cc1,IC50,'=',2700,nM,437.52,5.04
CHEMBL4515823,CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccccc2)c2ccccc2)cc1,IC50,'=',1300,nM,451.54,5.43
CHEMBL4447475,CS(=O)(=O)c1ccc(C(CCCO)=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,IC50,'=',3000,nM,428.5,5.1
CHEMBL226327,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,IC50,'=',16.3,nM,445.58,6.93
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IC50,'=',870,nM,228.29,3.42
CHEMBL215802,CCCC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',5.7,nM,360.25,4.16
CHEMBL385028,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',60,nM,332.2,3.38
CHEMBL378883,CCCC1=C2c3ccc4[nH]nnc4c3CC2(CC)CCC1=O,IC50,'=',11,nM,295.39,3.83
CHEMBL241301,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,IC50,'=',78,nM,398.51,5.22
CHEMBL241484,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCCN3CCCCC3)ccc12,IC50,'=',394,nM,553.75,6.87
CHEMBL241304,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCCC3)ccc12,IC50,'=',2340,nM,539.72,6.48
CHEMBL1087682,O=C1CCC(=O)N1CCCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',5.68,nM,513.55,4.84
CHEMBL1086774,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',13.4,nM,499.61,6.18
CHEMBL1082528,Oc1ccc2c(c1)OCCC1=C2[C@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2cc(F)ccc21,IC50,'=',31,nM,501.6,6.61
CHEMBL1082864,COc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',63,nM,499.61,6.09
CHEMBL1087298,Oc1ccc2c(c1)OCCC1=C2[C@@H](c2ccc(OCCN3CCCCC3)cc2)Oc2ccccc21,IC50,'=',99,nM,469.58,6.08
CHEMBL1083179,Oc1ccc2c(c1)O[C@@H](c1ccc(OCCN3CCSCC3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',390,nM,503.62,5.35
CHEMBL1434189,N#Cc1ccccc1N1CCN(C(=O)CCCCCn2c(=S)[nH]c3ccccc3c2=O)CC1,IC50,'=',957.35,nM,461.59,3.84
CHEMBL1421887,O=C(Cc1ccc(S(=O)(=O)N2CCOCC2)s1)Nc1nc2c(s1)CCCC2,IC50,'=',5274.02,nM,427.57,2.29
CHEMBL1083194,O=C1CCC(=O)N1CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1,IC50,'=',0.64,nM,499.52,4.45
CHEMBL1087811,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCOCC3)cc1)C1=C2CCOc2cc(O)ccc21,IC50,'=',35,nM,487.55,4.64
CHEMBL1421557,COc1cccc2cc3c(=O)n(-c4ccccc4)nc-3oc12,IC50,'=',15665.04,nM,292.29,3.09
CHEMBL1413557,Cc1ccc(-c2cc(C(=O)NCc3ccco3)c3ccccc3n2)o1,IC50,'=',3365.49,nM,332.36,4.33
CHEMBL1458938,CCC(Sc1ncnc2sc(C)c(C)c12)C(=O)OC,IC50,'=',14096.61,nM,296.42,3.35
CHEMBL1086744,CC(C)=Cc1cc2c(cc1N)N[C@@H](CC(C)C)C(=O)N(CCC(C)C)C2,IC50,'=',22000,nM,357.54,4.91
CHEMBL125362,Oc1cccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)c1,IC50,'=',161,nM,558.56,7.41
CHEMBL1500491,Cc1occc1C(=O)Nc1ccccc1NC(=O)c1ccoc1C,IC50,'=',155.13,nM,324.34,3.99
CHEMBL1565196,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1C(=O)Nc1nc[nH]n1,IC50,'=',8837.98,nM,349.42,1.54
CHEMBL600336,O=C(Nc1ccc(-c2nc3cc(NC(=O)c4cccs4)ccc3[nH]2)cc1)c1cccs1,IC50,'=',2611.21,nM,444.54,5.86
CHEMBL340111,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(CN3CCCCC3)cc2)cc1,IC50,'=',4372,nM,433.57,6.05
CHEMBL332625,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(N3CCNCC3)cc2)cc1,IC50,'=',186,nM,420.53,4.47
CHEMBL122208,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2CCCN2CCCCC2)cc1,IC50,'=',27,nM,385.53,4.96
CHEMBL93230,O=S(=O)(c1cccc2ccccc12)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',21.3,nM,528.67,5.36
CHEMBL245378,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@@H]5O)[C@@H]1CC[C@@H]2O,IC50,'=',50,nM,302.46,3.67
CHEMBL1381495,CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c2ccccc21,IC50,'=',531.62,nM,469.88,4.4
CHEMBL2071181,CCOc1ccccc1C(=O)Oc1ccc2ccc(O)cc2c1,IC50,'=',1310,nM,308.33,4.16
CHEMBL1461254,CCN1CCN(c2ccc(NC(=O)c3cccc4ncccc34)cc2)CC1,IC50,'=',121.11,nM,360.46,3.63
CHEMBL129795,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,IC50,'=',269,nM,256.26,2.7
CHEMBL1208076,Oc1ccc(C2(c3ccc(O)cc3)CCCC2)cc1,IC50,'=',270,nM,254.33,3.96
CHEMBL2403357,CCCCC(CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,IC50,'=',150,nM,340.51,6.38
CHEMBL378572,O=c1c2c(O)cc(O)cc2ncn1-c1ccccc1,IC50,'=',18472,nM,254.25,1.8
CHEMBL425941,O=c1c2c(-c3ccccc3)cc(O)cc2ncn1-c1ccc(O)cc1,IC50,'=',30661,nM,330.34,3.46
CHEMBL205137,COC(=O)c1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,IC50,'=',9536,nM,312.28,1.58
CHEMBL205009,COc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12,IC50,'=',308,nM,256.26,2.97
CHEMBL380978,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43C=O)C1CC[C@@H]2O,IC50,'=',230,nM,304.43,2.85
CHEMBL208451,O=c1c2c(O)cc(O)cc2nc(Cl)n1-c1ccc(O)cc1,IC50,'=',13426,nM,304.69,2.16
CHEMBL250109,C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,IC50,'=',25,nM,316.49,4.23
CHEMBL249903,C=C[C@]12CCC(CC)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,IC50,'=',115,nM,312.5,5.42
CHEMBL251515,C=C[C@]12CC[C@@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,IC50,'=',2490,nM,316.49,4.23
CHEMBL1087297,Oc1ccc2c(c1)OCCC1=C2[C@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2ccccc21,IC50,'=',22,nM,483.61,6.47
CHEMBL1087289,Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2ccccc21,IC50,'=',200,nM,469.58,6.08
CHEMBL200719,c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,IC50,'=',171,nM,269.35,5.5
CHEMBL282292,CC(C)[C@@H]1C(=O)c2ccc(O)cc2O[C@@H]1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',1200,nM,409.53,4.85
CHEMBL359774,OC[C@@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,IC50,'=',81,nM,479.6,4.9
CHEMBL193108,CCSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,IC50,'=',8,nM,298.36,3.92
CHEMBL192325,O=C1C(c2ccc(O)cc2)=C(O)c2ccc(O)cc21,IC50,'=',2625,nM,254.24,2.72
CHEMBL370037,CC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21,IC50,'=',2,nM,252.27,3.22
CHEMBL360315,C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OC[C@H](C)N3CCCC3)cc2)[C@H]1c1ccc(O)cc1,IC50,'=',4.5,nM,459.59,5.98
CHEMBL212185,CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',4.9,nM,359.27,4.76
CHEMBL25580,O=C1c2ccccc2C(=O)C12C(c1cccc(O)c1)=Cc1cc(O)ccc12,IC50,'=',329,nM,354.36,3.97
CHEMBL379543,CCCCC12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',7,nM,320.44,4.82
CHEMBL214692,CCCC[C@@]12CCC(=O)C(c3cccs3)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',2.3,nM,363.49,5.03
CHEMBL153405,CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,IC50,'=',5,nM,482.03,3.36
CHEMBL364333,O=C(O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',5000,nM,271.23,2.6
CHEMBL4633486,Oc1ccc(P(=[Se])(c2ccccc2)c2ccccc2)cc1,IC50,'=',10000,nM,357.25,None
CHEMBL519051,Oc1ccc(-c2nc3cc(O)cc(/C=C/Br)c3o2)cc1,IC50,'=',45,nM,332.15,4.27
CHEMBL1423417,N#Cc1cc2c(nc1SCc1ccccc1)CCC2,IC50,'=',25.41,nM,266.37,3.73
CHEMBL358546,O=C(CSc1nnc(-c2ccccc2)[nH]1)c1ccc(O)c(O)c1,IC50,'=',15611.98,nM,327.37,2.86
CHEMBL215593,CCC[C@@]12CCC(=O)C(C)=C1c1ccc(O)cc1C2,IC50,'=',14,nM,256.34,3.87
CHEMBL385693,CC1=C2c3ccc(O)cc3C[C@@]23CC[C@H](C3)C1=O,IC50,'=',12,nM,240.3,3.09
CHEMBL379008,CCC[C@@H]1C[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,IC50,'=',1,nM,282.38,4.12
CHEMBL213337,CC[C@@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,IC50,'=',5,nM,282.38,4.12
CHEMBL213950,CCC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,IC50,'=',141,nM,296.41,4.51
CHEMBL180085,COc1ccc2c(c1)CS[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,IC50,'=',110,nM,445.63,6.29
CHEMBL427496,O=C(c1ccc(N2CCN(C(=O)c3ccccc3O)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',7.92,nM,550.64,5.88
CHEMBL182157,Cc1ccccc1C(=O)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,IC50,'=',17.67,nM,548.66,6.48
CHEMBL178679,O=C(c1ccc(N2CCN(c3ccc(Cl)cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',9.07,nM,541.07,7.19
CHEMBL180702,Cc1ccc(C(=O)N2CCN(c3ccc(C(=O)c4c(-c5ccc(O)cc5)sc5cc(O)ccc45)cc3)CC2)cc1,IC50,'=',4.94,nM,548.66,6.48
CHEMBL182902,C[C@H]1CCN([C@H](C)COc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,IC50,'=',87,nM,477.63,6.17
CHEMBL438516,O/N=C/c1c(Cl)cc(-c2ccc(O)c(F)c2)cc1Cl,IC50,'=',9,nM,300.12,4.31
CHEMBL231812,O/N=C/c1ccc(-c2ccc(O)cc2)c2ccoc12,IC50,'=',10,nM,253.26,3.61
CHEMBL94080,CCOC(=O)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',293,nM,410.51,3.97
CHEMBL211667,CCCC[C@]12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,IC50,'=',313,nM,335.24,4.59
CHEMBL511812,CC[C@@]12C[C@H](O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,IC50,'=',660,nM,338.45,3.64
CHEMBL93826,Oc1ccc(C2CN(Cc3ccccc3)Cc3cc(O)ccc32)cc1,IC50,'=',13.1,nM,331.42,4.25
CHEMBL312597,O=c1c2oc3ccccc3c2oc2cc(O)cc(O)c12,IC50,'=',3200,nM,268.22,3.1
CHEMBL3360846,O=C1[C@@H](c2ccc3ccccc3c2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',1100,nM,381.43,5.12
CHEMBL187915,Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)c(F)c1,IC50,'=',1.4,nM,324.11,3.81
CHEMBL379827,CC[C@]12CCC(=O)C(C)=C1c1ccc3[nH]ncc3c1C2,IC50,'=',4460,nM,266.34,3.65
CHEMBL377254,CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2=O,IC50,'=',4.1,nM,300.74,3.47
CHEMBL379595,CCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2=O,IC50,'=',8,nM,345.2,3.62
CHEMBL213829,CCCC[C@@]12CCC(=O)C(CC)=C1c1ccc3[nH]nc(F)c3c1C2,IC50,'=',0.3,nM,326.42,4.96
CHEMBL380188,CCCCC12CCC(=O)C(CCC)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',58,nM,323.44,4.61
CHEMBL195058,Oc1ccc2cc(-c3ccccc3O)ccc2c1,IC50,'=',2000,nM,236.27,3.92
CHEMBL195217,Oc1cccc(-c2ccc3cc(O)ccc3c2)c1,IC50,'=',30,nM,236.27,3.92
CHEMBL1447631,N#Cc1ccc(N2CCN(C(=O)CCCCCn3c(=S)[nH]c4ccccc4c3=O)CC2)cc1,IC50,'=',10545.58,nM,461.59,3.84
CHEMBL1473381,N#Cc1c(NC(=O)CN2CCCCC2)sc2c1CCCC2,IC50,'=',34.34,nM,303.43,2.92
CHEMBL1597177,Oc1ccc2cc3c4cc(Br)ccc4nc-3oc2c1O,IC50,'=',5383.14,nM,330.14,4.26
CHEMBL3360850,COc1ccc([C@H]2[C@H](C(O)c3ccc(O)cc3)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1,IC50,'=',15,nM,465.5,3.86
CHEMBL3234637,Oc1ccc(/N=C(\c2ccc(O)cc2)c2ccc(O)cc2O)cc1,IC50,'=',417,nM,321.33,3.68
CHEMBL2403347,CCC(CC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,IC50,'=',300,nM,312.45,5.44
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,IC50,'=',140,nM,312.45,5.6
CHEMBL4225680,CN1CCN(C(=O)/C=C/c2ccc(C3=C(c4ccc(O)cc4)CCOc4cc(F)ccc43)cc2)CC1,IC50,'=',354,nM,484.57,5.06
CHEMBL5187253,O=C(COCN1CCCCC1)CN1Nc2cc(O)ccc2-c2c1c1ccc(O)cc1oc2=O,IC50,'=',86.41,nM,451.48,3.05
CHEMBL5181808,Nc1ccc(-c2c(C(=O)c3ccc(OCCN4CC(C(=O)O)=CCC4=O)cc3)c3ccc(O)cc3[nH]c2=O)cc1,IC50,'=',72.48,nM,539.54,3.34
CHEMBL5178110,Cc1cc(C(=O)C2=C(c3ccc(O)cc3)COc3cc(O)ccc32)ccc1OCCN1Cc2cccnc2C1,IC50,'=',62.09,nM,520.59,5.38
CHEMBL5191405,CC(CN1CCCC2CCCNC21)OCC(=O)N1Nc2cc(O)ccc2C2COc3cc(O)ccc3C21,IC50,'=',67.14,nM,508.62,3.31
CHEMBL183333,Oc1ccc2c(c1)CS[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,IC50,'=',2.1,nM,431.6,5.99
CHEMBL188957,CCCc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',11,nM,269.3,3.86
CHEMBL186643,Oc1cc(/C=C\F)c2oc(-c3ccc(O)c(F)c3)nc2c1,IC50,'=',3.2,nM,289.24,3.99
CHEMBL2407651,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O,IC50,'=',15000,nM,533.36,5.61
CHEMBL2403360,CCc1cc(C(CC)(CC)c2ccc(O)c(CC)c2)ccc1O,IC50,'=',1300,nM,312.45,5.33
CHEMBL1231453,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,IC50,'=',560,nM,268.36,4.35
CHEMBL2407647,COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]3CCc4ccccc43)C2=O)cc(OC)c1,IC50,'=',15000,nM,500.55,3.97
CHEMBL4873312,CCN(c1cccc(C)c1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',45600,nM,632.78,6.37
CHEMBL25228,O=C1c2ccccc2C(=O)C12C(c1ccc(O)cc1)=Cc1cc(O)ccc12,IC50,'=',103,nM,354.36,3.97
CHEMBL3360841,O=C1C[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',56000,nM,255.27,2.58
CHEMBL3360843,O=C1[C@@H](c2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',980,nM,331.37,3.97
CHEMBL3589359,COc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',290,nM,621.71,5.62
CHEMBL215428,CCC12CCC(=O)C(c3ccc(O)cc3)=C1c1ccc3[nH]nnc3c1C2,IC50,'=',11,nM,345.4,3.89
CHEMBL377166,CCC1=C2c3ccc4[nH]nnc4c3C[C@@]2(CC)CCC1=O,IC50,'=',1524,nM,281.36,3.44
CHEMBL312186,O=c1c2c(O)cc(O)cc2oc2oc3cc(O)ccc3c12,IC50,'=',1.7,nM,284.22,2.81
CHEMBL183162,Oc1ccc2c(c1)CO[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,IC50,'=',3.6,nM,415.53,5.27
